x,y,dt_placement,month,year,region,ndvi,ndmi,ndwi,ndbi,ndvi_mean,ndmi_mean,ndwi_mean,ndbi_mean,ndvi_std,ndmi_std,ndwi_std,ndbi_std,lst_day,lst_night,lst_jan_mean,lst_feb_mean,lst_mar_mean,lst_apr_mean,acc_rainfall_1week,acc_rainfall_2week,acc_rainfall_jan
-4.011806,5.309806,2022-11-07,11,2022,Ivory Coast,0.00355182434614139,-0.0439864657028607,-0.0218642117376295,0.0439864657028607,-0.015340967137264,-0.0366425820293243,0.00636842530161316,0.0366425820293243,0.0830371284390442,0.0983496227103435,0.0783344979858199,0.0983496227103435,,14826,15176.375,15306.5,15288,15424,74.2,99.9,1624.2
-4.012111,5.310167,2022-11-07,11,2022,Ivory Coast,0.00355182434614139,-0.0439864657028607,-0.0218642117376295,0.0439864657028607,-0.015340967137264,-0.0366425820293243,0.00636842530161316,0.0366425820293243,0.0830371284390442,0.0983496227103435,0.0783344979858199,0.0983496227103435,,14826,15176.375,15306.5,15288,15424,74.2,99.9,1624.2
-4.013556,5.309722,2022-11-07,11,2022,Ivory Coast,0.00355182434614139,-0.0439864657028607,-0.0218642117376295,0.0439864657028607,-0.015340967137264,-0.0366425820293243,0.00636842530161316,0.0366425820293243,0.0830371284390442,0.0983496227103435,0.0783344979858199,0.0983496227103435,,14826,15176.375,15306.5,15288,15424,74.2,99.9,1624.2
-4.014194,5.3095,2022-11-07,11,2022,Ivory Coast,0.00355182434614139,-0.0439864657028607,-0.0218642117376295,0.0439864657028607,-0.015340967137264,-0.0366425820293243,0.00636842530161316,0.0366425820293243,0.0830371284390442,0.0983496227103435,0.0783344979858199,0.0983496227103435,,14826,15176.375,15306.5,15288,15424,74.2,99.9,1624.2
-4.014556,5.309417,2022-11-07,11,2022,Ivory Coast,0.00355182434614139,-0.0439864657028607,-0.0218642117376295,0.0439864657028607,-0.015340967137264,-0.0366425820293243,0.00636842530161316,0.0366425820293243,0.0830371284390442,0.0983496227103435,0.0783344979858199,0.0983496227103435,,14826,15176.375,15306.5,15288,15424,74.2,99.9,1624.2
-4.014944,5.30925,2022-11-07,11,2022,Ivory Coast,0.00355182434614139,-0.0439864657028607,-0.0218642117376295,0.0439864657028607,-0.015340967137264,-0.0366425820293243,0.00636842530161316,0.0366425820293243,0.0830371284390442,0.0983496227103435,0.0783344979858199,0.0983496227103435,,14826,15176.375,15306.5,15288,15424,74.2,99.9,1624.2
-4.015167,5.309722,2022-11-07,11,2022,Ivory Coast,0.00355182434614139,-0.0439864657028607,-0.0218642117376295,0.0439864657028607,-0.015340967137264,-0.0366425820293243,0.00636842530161316,0.0366425820293243,0.0830371284390442,0.0983496227103435,0.0783344979858199,0.0983496227103435,,14826,15176.375,15306.5,15288,15424,74.2,99.9,1624.2
-4.015389,5.310083,2022-11-07,11,2022,Ivory Coast,0.00355182434614139,-0.0439864657028607,-0.0218642117376295,0.0439864657028607,-0.015340967137264,-0.0366425820293243,0.00636842530161316,0.0366425820293243,0.0830371284390442,0.0983496227103435,0.0783344979858199,0.0983496227103435,,14826,15176.375,15306.5,15288,15424,74.2,99.9,1624.2
-4.011417,5.311,2022-11-07,11,2022,Ivory Coast,0.00355182434614139,-0.0439864657028607,-0.0218642117376295,0.0439864657028607,-0.015340967137264,-0.0366425820293243,0.00636842530161316,0.0366425820293243,0.0830371284390442,0.0983496227103435,0.0783344979858199,0.0983496227103435,,14826,15176.375,15306.5,15288,15424,74.2,99.9,1624.2
-4.010889,5.311167,2022-11-07,11,2022,Ivory Coast,0.0128581096323031,-0.124756335282651,-0.0291084116433646,0.124756335282651,-0.0165647152275495,-0.0503604307034314,0.00150853512933924,0.0503604307034314,0.0799114008721908,0.0939074480762965,0.0810349948034272,0.0939074480762965,,14853,15206.5555555556,15327.5,15171,15499.5,74.2,99.9,1624.2
-4.010611,5.311278,2022-11-07,11,2022,Ivory Coast,0.0128581096323031,-0.124756335282651,-0.0291084116433646,0.124756335282651,-0.0165647152275495,-0.0503604307034314,0.00150853512933924,0.0503604307034314,0.0799114008721908,0.0939074480762965,0.0810349948034272,0.0939074480762965,,14853,15206.5555555556,15327.5,15171,15499.5,74.2,99.9,1624.2
-4.009889,5.311528,2022-11-07,11,2022,Ivory Coast,0.0128581096323031,-0.124756335282651,-0.0291084116433646,0.124756335282651,-0.0165647152275495,-0.0503604307034314,0.00150853512933924,0.0503604307034314,0.0799114008721908,0.0939074480762965,0.0810349948034272,0.0939074480762965,,14853,15206.5555555556,15327.5,15171,15499.5,74.2,99.9,1624.2
-4.009583,5.311667,2022-11-07,11,2022,Ivory Coast,0.0128581096323031,-0.124756335282651,-0.0291084116433646,0.124756335282651,-0.0165647152275495,-0.0503604307034314,0.00150853512933924,0.0503604307034314,0.0799114008721908,0.0939074480762965,0.0810349948034272,0.0939074480762965,,14853,15206.5555555556,15327.5,15171,15499.5,74.2,99.9,1624.2
-4.009333,5.311806,2022-11-07,11,2022,Ivory Coast,0.0128581096323031,-0.124756335282651,-0.0291084116433646,0.124756335282651,-0.0165647152275495,-0.0503604307034314,0.00150853512933924,0.0503604307034314,0.0799114008721908,0.0939074480762965,0.0810349948034272,0.0939074480762965,,14853,15206.5555555556,15327.5,15171,15499.5,74.2,99.9,1624.2
-4.008861,5.311944,2022-11-07,11,2022,Ivory Coast,0.0128581096323031,-0.124756335282651,-0.0291084116433646,0.124756335282651,-0.0165647152275495,-0.0503604307034314,0.00150853512933924,0.0503604307034314,0.0799114008721908,0.0939074480762965,0.0810349948034272,0.0939074480762965,,14853,15206.5555555556,15327.5,15171,15499.5,74.2,99.9,1624.2
-4.008528,5.311583,2022-11-07,11,2022,Ivory Coast,0.0128581096323031,-0.124756335282651,-0.0291084116433646,0.124756335282651,-0.0165647152275495,-0.0503604307034314,0.00150853512933924,0.0503604307034314,0.0799114008721908,0.0939074480762965,0.0810349948034272,0.0939074480762965,,14853,15206.5555555556,15327.5,15171,15499.5,74.2,99.9,1624.2
-4.006778,5.310917,2022-11-07,11,2022,Ivory Coast,0.0128581096323031,-0.124756335282651,-0.0291084116433646,0.124756335282651,-0.0165647152275495,-0.0503604307034314,0.00150853512933924,0.0503604307034314,0.0799114008721908,0.0939074480762965,0.0810349948034272,0.0939074480762965,,14853,15206.5555555556,15327.5,15171,15499.5,74.2,99.9,1624.2
-4.006222,5.310667,2022-11-07,11,2022,Ivory Coast,0.123136123136123,-0.0365174334639984,-0.134596695821186,0.0365174334639984,0.0126206510496765,-0.00849765968379081,-0.0146241204569586,0.00849765968379081,0.0930886969824775,0.115506094828189,0.0884898016077702,0.115506094828189,,14853,15206.5555555556,15327.5,15171,15499.5,74.2,99.9,1624.2
-4.005833,5.311056,2022-11-07,11,2022,Ivory Coast,0.123136123136123,-0.0365174334639984,-0.134596695821186,0.0365174334639984,0.0126206510496765,-0.00849765968379081,-0.0146241204569586,0.00849765968379081,0.0930886969824775,0.115506094828189,0.0884898016077702,0.115506094828189,,14853,15206.5555555556,15327.5,15171,15499.5,74.2,99.9,1624.2
-4.005389,5.310889,2022-11-07,11,2022,Ivory Coast,0.123136123136123,-0.0365174334639984,-0.134596695821186,0.0365174334639984,0.0126206510496765,-0.00849765968379081,-0.0146241204569586,0.00849765968379081,0.0930886969824775,0.115506094828189,0.0884898016077702,0.115506094828189,,14853,15206.5555555556,15327.5,15171,15499.5,74.2,99.9,1624.2
-4.005111,5.310167,2022-11-07,11,2022,Ivory Coast,0.123136123136123,-0.0365174334639984,-0.134596695821186,0.0365174334639984,0.0126206510496765,-0.00849765968379081,-0.0146241204569586,0.00849765968379081,0.0930886969824775,0.115506094828189,0.0884898016077702,0.115506094828189,,14853,15206.5555555556,15327.5,15171,15499.5,74.2,99.9,1624.2
-4.004833,5.309917,2022-11-07,11,2022,Ivory Coast,0.123136123136123,-0.0365174334639984,-0.134596695821186,0.0365174334639984,0.0126206510496765,-0.00849765968379081,-0.0146241204569586,0.00849765968379081,0.0930886969824775,0.115506094828189,0.0884898016077702,0.115506094828189,,14853,15206.5555555556,15327.5,15171,15499.5,74.2,99.9,1624.2
-4.00475,5.310306,2022-11-07,11,2022,Ivory Coast,0.123136123136123,-0.0365174334639984,-0.134596695821186,0.0365174334639984,0.0126206510496765,-0.00849765968379081,-0.0146241204569586,0.00849765968379081,0.0930886969824775,0.115506094828189,0.0884898016077702,0.115506094828189,,14853,15206.5555555556,15327.5,15171,15499.5,74.2,99.9,1624.2
-4.003861,5.310139,2022-11-07,11,2022,Ivory Coast,0.123136123136123,-0.0365174334639984,-0.134596695821186,0.0365174334639984,0.0126206510496765,-0.00849765968379081,-0.0146241204569586,0.00849765968379081,0.0930886969824775,0.115506094828189,0.0884898016077702,0.115506094828189,,14853,15206.5555555556,15327.5,15171,15499.5,74.2,99.9,1624.2
-4.003083,5.310139,2022-11-07,11,2022,Ivory Coast,0.123136123136123,-0.0365174334639984,-0.134596695821186,0.0365174334639984,0.0126206510496765,-0.00849765968379081,-0.0146241204569586,0.00849765968379081,0.0930886969824775,0.115506094828189,0.0884898016077702,0.115506094828189,,14853,15206.5555555556,15327.5,15171,15499.5,74.2,99.9,1624.2
-4.003389,5.310806,2022-11-07,11,2022,Ivory Coast,0.123136123136123,-0.0365174334639984,-0.134596695821186,0.0365174334639984,0.0126206510496765,-0.00849765968379081,-0.0146241204569586,0.00849765968379081,0.0930886969824775,0.115506094828189,0.0884898016077702,0.115506094828189,,14853,15206.5555555556,15327.5,15171,15499.5,74.2,99.9,1624.2
-4.003611,5.310972,2022-11-07,11,2022,Ivory Coast,0.123136123136123,-0.0365174334639984,-0.134596695821186,0.0365174334639984,0.0126206510496765,-0.00849765968379081,-0.0146241204569586,0.00849765968379081,0.0930886969824775,0.115506094828189,0.0884898016077702,0.115506094828189,,14853,15206.5555555556,15327.5,15171,15499.5,74.2,99.9,1624.2
-4.003806,5.311278,2022-11-07,11,2022,Ivory Coast,0.123136123136123,-0.0365174334639984,-0.134596695821186,0.0365174334639984,0.0126206510496765,-0.00849765968379081,-0.0146241204569586,0.00849765968379081,0.0930886969824775,0.115506094828189,0.0884898016077702,0.115506094828189,,14853,15206.5555555556,15327.5,15171,15499.5,74.2,99.9,1624.2
-4.003333,5.311389,2022-11-07,11,2022,Ivory Coast,0.123136123136123,-0.0365174334639984,-0.134596695821186,0.0365174334639984,0.0126206510496765,-0.00849765968379081,-0.0146241204569586,0.00849765968379081,0.0930886969824775,0.115506094828189,0.0884898016077702,0.115506094828189,,14853,15206.5555555556,15327.5,15171,15499.5,74.2,99.9,1624.2
-4.002917,5.311056,2022-11-07,11,2022,Ivory Coast,0.123136123136123,-0.0365174334639984,-0.134596695821186,0.0365174334639984,0.0126206510496765,-0.00849765968379081,-0.0146241204569586,0.00849765968379081,0.0930886969824775,0.115506094828189,0.0884898016077702,0.115506094828189,,14853,15206.5555555556,15327.5,15171,15499.5,74.2,99.9,1624.2
-4.003111,5.311389,2022-11-07,11,2022,Ivory Coast,0.123136123136123,-0.0365174334639984,-0.134596695821186,0.0365174334639984,0.0126206510496765,-0.00849765968379081,-0.0146241204569586,0.00849765968379081,0.0930886969824775,0.115506094828189,0.0884898016077702,0.115506094828189,,14853,15206.5555555556,15327.5,15171,15499.5,74.2,99.9,1624.2
-4.003861,5.311722,2022-11-07,11,2022,Ivory Coast,0.123136123136123,-0.0365174334639984,-0.134596695821186,0.0365174334639984,0.0126206510496765,-0.00849765968379081,-0.0146241204569586,0.00849765968379081,0.0930886969824775,0.115506094828189,0.0884898016077702,0.115506094828189,,14853,15206.5555555556,15327.5,15171,15499.5,74.2,99.9,1624.2
-4.003917,5.311972,2022-11-07,11,2022,Ivory Coast,0.123136123136123,-0.0365174334639984,-0.134596695821186,0.0365174334639984,0.0126206510496765,-0.00849765968379081,-0.0146241204569586,0.00849765968379081,0.0930886969824775,0.115506094828189,0.0884898016077702,0.115506094828189,,14853,15206.5555555556,15327.5,15171,15499.5,74.2,99.9,1624.2
-4.004694,5.312028,2022-11-07,11,2022,Ivory Coast,0.123136123136123,-0.0365174334639984,-0.134596695821186,0.0365174334639984,0.0126206510496765,-0.00849765968379081,-0.0146241204569586,0.00849765968379081,0.0930886969824775,0.115506094828189,0.0884898016077702,0.115506094828189,,14853,15206.5555555556,15327.5,15171,15499.5,74.2,99.9,1624.2
-4.004389,5.311694,2022-11-07,11,2022,Ivory Coast,0.123136123136123,-0.0365174334639984,-0.134596695821186,0.0365174334639984,0.0126206510496765,-0.00849765968379081,-0.0146241204569586,0.00849765968379081,0.0930886969824775,0.115506094828189,0.0884898016077702,0.115506094828189,,14853,15206.5555555556,15327.5,15171,15499.5,74.2,99.9,1624.2
-4.004528,5.311278,2022-11-07,11,2022,Ivory Coast,0.123136123136123,-0.0365174334639984,-0.134596695821186,0.0365174334639984,0.0126206510496765,-0.00849765968379081,-0.0146241204569586,0.00849765968379081,0.0930886969824775,0.115506094828189,0.0884898016077702,0.115506094828189,,14853,15206.5555555556,15327.5,15171,15499.5,74.2,99.9,1624.2
-4.004556,5.311028,2022-11-07,11,2022,Ivory Coast,0.123136123136123,-0.0365174334639984,-0.134596695821186,0.0365174334639984,0.0126206510496765,-0.00849765968379081,-0.0146241204569586,0.00849765968379081,0.0930886969824775,0.115506094828189,0.0884898016077702,0.115506094828189,,14853,15206.5555555556,15327.5,15171,15499.5,74.2,99.9,1624.2
-4.005194,5.311472,2022-11-07,11,2022,Ivory Coast,0.123136123136123,-0.0365174334639984,-0.134596695821186,0.0365174334639984,0.0126206510496765,-0.00849765968379081,-0.0146241204569586,0.00849765968379081,0.0930886969824775,0.115506094828189,0.0884898016077702,0.115506094828189,,14853,15206.5555555556,15327.5,15171,15499.5,74.2,99.9,1624.2
-4.005444,5.311306,2022-11-07,11,2022,Ivory Coast,0.123136123136123,-0.0365174334639984,-0.134596695821186,0.0365174334639984,0.0126206510496765,-0.00849765968379081,-0.0146241204569586,0.00849765968379081,0.0930886969824775,0.115506094828189,0.0884898016077702,0.115506094828189,,14853,15206.5555555556,15327.5,15171,15499.5,74.2,99.9,1624.2
-4.006083,5.311778,2022-11-07,11,2022,Ivory Coast,0.123136123136123,-0.0365174334639984,-0.134596695821186,0.0365174334639984,0.0126206510496765,-0.00849765968379081,-0.0146241204569586,0.00849765968379081,0.0930886969824775,0.115506094828189,0.0884898016077702,0.115506094828189,,14853,15206.5555555556,15327.5,15171,15499.5,74.2,99.9,1624.2
-4.006611,5.31125,2022-11-07,11,2022,Ivory Coast,0.0128581096323031,-0.124756335282651,-0.0291084116433646,0.124756335282651,-0.0165647152275495,-0.0503604307034314,0.00150853512933924,0.0503604307034314,0.0799114008721908,0.0939074480762965,0.0810349948034272,0.0939074480762965,,14853,15206.5555555556,15327.5,15171,15499.5,74.2,99.9,1624.2
-4.007361,5.312194,2022-11-07,11,2022,Ivory Coast,0.0128581096323031,-0.124756335282651,-0.0291084116433646,0.124756335282651,-0.0165647152275495,-0.0503604307034314,0.00150853512933924,0.0503604307034314,0.0799114008721908,0.0939074480762965,0.0810349948034272,0.0939074480762965,,14853,15206.5555555556,15327.5,15171,15499.5,74.2,99.9,1624.2
-4.007056,5.312556,2022-11-07,11,2022,Ivory Coast,0.0128581096323031,-0.124756335282651,-0.0291084116433646,0.124756335282651,-0.0165647152275495,-0.0503604307034314,0.00150853512933924,0.0503604307034314,0.0799114008721908,0.0939074480762965,0.0810349948034272,0.0939074480762965,,14853,15206.5555555556,15327.5,15171,15499.5,74.2,99.9,1624.2
-4.006611,5.31325,2022-11-07,11,2022,Ivory Coast,0.0128581096323031,-0.124756335282651,-0.0291084116433646,0.124756335282651,-0.0165647152275495,-0.0503604307034314,0.00150853512933924,0.0503604307034314,0.0799114008721908,0.0939074480762965,0.0810349948034272,0.0939074480762965,,14853,15206.5555555556,15327.5,15171,15499.5,74.2,99.9,1624.2
-4.006833,5.313417,2022-11-07,11,2022,Ivory Coast,0.0128581096323031,-0.124756335282651,-0.0291084116433646,0.124756335282651,-0.0165647152275495,-0.0503604307034314,0.00150853512933924,0.0503604307034314,0.0799114008721908,0.0939074480762965,0.0810349948034272,0.0939074480762965,,14853,15206.5555555556,15327.5,15171,15499.5,74.2,99.9,1624.2
-4.007444,5.313667,2022-11-07,11,2022,Ivory Coast,-0.140099444281954,0.0896960711638251,0.126819126819127,-0.0896960711638251,-0.0362209017581108,0.00619516429977284,0.0230331789303355,-0.00619516429977284,0.0882640263450168,0.0766107275382407,0.0894466565248432,0.0766107275382407,,14853,15206.5555555556,15327.5,15171,15499.5,74.2,99.9,1624.2
-4.007889,5.313417,2022-11-07,11,2022,Ivory Coast,0.0128581096323031,-0.124756335282651,-0.0291084116433646,0.124756335282651,-0.0165647152275495,-0.0503604307034314,0.00150853512933924,0.0503604307034314,0.0799114008721908,0.0939074480762965,0.0810349948034272,0.0939074480762965,,14853,15206.5555555556,15327.5,15171,15499.5,74.2,99.9,1624.2
-4.007306,5.311583,2022-11-07,11,2022,Ivory Coast,0.0128581096323031,-0.124756335282651,-0.0291084116433646,0.124756335282651,-0.0165647152275495,-0.0503604307034314,0.00150853512933924,0.0503604307034314,0.0799114008721908,0.0939074480762965,0.0810349948034272,0.0939074480762965,,14853,15206.5555555556,15327.5,15171,15499.5,74.2,99.9,1624.2
-4.007694,5.312167,2022-11-07,11,2022,Ivory Coast,0.0128581096323031,-0.124756335282651,-0.0291084116433646,0.124756335282651,-0.0165647152275495,-0.0503604307034314,0.00150853512933924,0.0503604307034314,0.0799114008721908,0.0939074480762965,0.0810349948034272,0.0939074480762965,,14853,15206.5555555556,15327.5,15171,15499.5,74.2,99.9,1624.2
-4.008444,5.312139,2022-11-07,11,2022,Ivory Coast,0.0128581096323031,-0.124756335282651,-0.0291084116433646,0.124756335282651,-0.0165647152275495,-0.0503604307034314,0.00150853512933924,0.0503604307034314,0.0799114008721908,0.0939074480762965,0.0810349948034272,0.0939074480762965,,14853,15206.5555555556,15327.5,15171,15499.5,74.2,99.9,1624.2
-4.008528,5.313,2022-11-07,11,2022,Ivory Coast,0.0128581096323031,-0.124756335282651,-0.0291084116433646,0.124756335282651,-0.0165647152275495,-0.0503604307034314,0.00150853512933924,0.0503604307034314,0.0799114008721908,0.0939074480762965,0.0810349948034272,0.0939074480762965,,14853,15206.5555555556,15327.5,15171,15499.5,74.2,99.9,1624.2
-4.009306,5.313194,2022-11-07,11,2022,Ivory Coast,0.0128581096323031,-0.124756335282651,-0.0291084116433646,0.124756335282651,-0.0165647152275495,-0.0503604307034314,0.00150853512933924,0.0503604307034314,0.0799114008721908,0.0939074480762965,0.0810349948034272,0.0939074480762965,,14853,15206.5555555556,15327.5,15171,15499.5,74.2,99.9,1624.2
-4.008861,5.312056,2022-11-07,11,2022,Ivory Coast,0.0128581096323031,-0.124756335282651,-0.0291084116433646,0.124756335282651,-0.0165647152275495,-0.0503604307034314,0.00150853512933924,0.0503604307034314,0.0799114008721908,0.0939074480762965,0.0810349948034272,0.0939074480762965,,14853,15206.5555555556,15327.5,15171,15499.5,74.2,99.9,1624.2
-4.009111,5.311694,2022-11-07,11,2022,Ivory Coast,0.0128581096323031,-0.124756335282651,-0.0291084116433646,0.124756335282651,-0.0165647152275495,-0.0503604307034314,0.00150853512933924,0.0503604307034314,0.0799114008721908,0.0939074480762965,0.0810349948034272,0.0939074480762965,,14853,15206.5555555556,15327.5,15171,15499.5,74.2,99.9,1624.2
-4.0105,5.311444,2022-11-07,11,2022,Ivory Coast,0.0128581096323031,-0.124756335282651,-0.0291084116433646,0.124756335282651,-0.0165647152275495,-0.0503604307034314,0.00150853512933924,0.0503604307034314,0.0799114008721908,0.0939074480762965,0.0810349948034272,0.0939074480762965,,14853,15206.5555555556,15327.5,15171,15499.5,74.2,99.9,1624.2
-4.011472,5.311083,2022-11-07,11,2022,Ivory Coast,0.00355182434614139,-0.0439864657028607,-0.0218642117376295,0.0439864657028607,-0.015340967137264,-0.0366425820293243,0.00636842530161316,0.0366425820293243,0.0830371284390442,0.0983496227103435,0.0783344979858199,0.0983496227103435,,14826,15176.375,15306.5,15288,15424,74.2,99.9,1624.2
-4.012083,5.310861,2022-11-07,11,2022,Ivory Coast,0.00355182434614139,-0.0439864657028607,-0.0218642117376295,0.0439864657028607,-0.015340967137264,-0.0366425820293243,0.00636842530161316,0.0366425820293243,0.0830371284390442,0.0983496227103435,0.0783344979858199,0.0983496227103435,,14826,15176.375,15306.5,15288,15424,74.2,99.9,1624.2
-4.013222,5.311,2022-11-07,11,2022,Ivory Coast,0.00355182434614139,-0.0439864657028607,-0.0218642117376295,0.0439864657028607,-0.015340967137264,-0.0366425820293243,0.00636842530161316,0.0366425820293243,0.0830371284390442,0.0983496227103435,0.0783344979858199,0.0983496227103435,,14826,15176.375,15306.5,15288,15424,74.2,99.9,1624.2
-4.015056,5.3105,2022-11-07,11,2022,Ivory Coast,0.00355182434614139,-0.0439864657028607,-0.0218642117376295,0.0439864657028607,-0.015340967137264,-0.0366425820293243,0.00636842530161316,0.0366425820293243,0.0830371284390442,0.0983496227103435,0.0783344979858199,0.0983496227103435,,14826,15176.375,15306.5,15288,15424,74.2,99.9,1624.2
-4.014694,5.310222,2022-11-07,11,2022,Ivory Coast,0.00355182434614139,-0.0439864657028607,-0.0218642117376295,0.0439864657028607,-0.015340967137264,-0.0366425820293243,0.00636842530161316,0.0366425820293243,0.0830371284390442,0.0983496227103435,0.0783344979858199,0.0983496227103435,,14826,15176.375,15306.5,15288,15424,74.2,99.9,1624.2
-4.013972,5.310222,2022-11-07,11,2022,Ivory Coast,0.00355182434614139,-0.0439864657028607,-0.0218642117376295,0.0439864657028607,-0.015340967137264,-0.0366425820293243,0.00636842530161316,0.0366425820293243,0.0830371284390442,0.0983496227103435,0.0783344979858199,0.0983496227103435,,14826,15176.375,15306.5,15288,15424,74.2,99.9,1624.2
-4.012694,5.310611,2022-11-07,11,2022,Ivory Coast,0.00355182434614139,-0.0439864657028607,-0.0218642117376295,0.0439864657028607,-0.015340967137264,-0.0366425820293243,0.00636842530161316,0.0366425820293243,0.0830371284390442,0.0983496227103435,0.0783344979858199,0.0983496227103435,,14826,15176.375,15306.5,15288,15424,74.2,99.9,1624.2
-4.012306,5.31075,2022-11-07,11,2022,Ivory Coast,0.00355182434614139,-0.0439864657028607,-0.0218642117376295,0.0439864657028607,-0.015340967137264,-0.0366425820293243,0.00636842530161316,0.0366425820293243,0.0830371284390442,0.0983496227103435,0.0783344979858199,0.0983496227103435,,14826,15176.375,15306.5,15288,15424,74.2,99.9,1624.2
-4.012056,5.310833,2022-11-07,11,2022,Ivory Coast,0.00355182434614139,-0.0439864657028607,-0.0218642117376295,0.0439864657028607,-0.015340967137264,-0.0366425820293243,0.00636842530161316,0.0366425820293243,0.0830371284390442,0.0983496227103435,0.0783344979858199,0.0983496227103435,,14826,15176.375,15306.5,15288,15424,74.2,99.9,1624.2
-4.014444,5.309806,2022-11-07,11,2022,Ivory Coast,0.00355182434614139,-0.0439864657028607,-0.0218642117376295,0.0439864657028607,-0.015340967137264,-0.0366425820293243,0.00636842530161316,0.0366425820293243,0.0830371284390442,0.0983496227103435,0.0783344979858199,0.0983496227103435,,14826,15176.375,15306.5,15288,15424,74.2,99.9,1624.2
-4.01425,5.310222,2022-11-07,11,2022,Ivory Coast,0.00355182434614139,-0.0439864657028607,-0.0218642117376295,0.0439864657028607,-0.015340967137264,-0.0366425820293243,0.00636842530161316,0.0366425820293243,0.0830371284390442,0.0983496227103435,0.0783344979858199,0.0983496227103435,,14826,15176.375,15306.5,15288,15424,74.2,99.9,1624.2
